id,sku
61995,18155
61994,18154
61993,18153
61992,18152
61991,18151
61990,18149
61989,18146
61988,18144
61987,18143
61986,18142
61985,18141
61984,18140
61983,18139
61982,18138
61981,18137
61980,18136
61979,18135
61978,18134
61977,18133
61976,18132
61975,18131
61974,18130
61973,18128
61972,18127
61971,18126
61970,18125
61969,18124
61968,18123
61967,18122
61966,18121
61965,18120
61964,18119
61963,18118
61962,18117
61961,18116
61960,18115
61959,18114
61958,18113
61957,18111
61956,18110
61955,18109
61954,18108
61953,18107
61952,18106
61951,18105
61950,18104
61949,18103
61948,18102
61947,18101
61946,18100
61945,18099
61944,18098
61943,18097
61942,18095
61941,18094
61940,18092
61939,18090
61938,18089
61937,18088
61936,18087
61935,18086
61934,18085
61933,18084
61932,18083
61931,18082
61930,18081
61929,18080
61928,18079
61927,18078
61926,18077
61925,18075
61924,18074
61923,18073
61922,18072
61921,18071
61920,18070
61919,18069
61918,18068
61917,18067
61916,18066
61915,18065
61914,18064
61913,18063
61912,18062
61911,18061
61910,18060
61909,18059
61908,18058
61907,18057
61906,18056
61905,18055
61904,18051
61903,18050
61902,18049
61901,18045
61900,18044
61899,18043
61898,18042
61897,18041
61896,18040
61895,18039
61894,18038
61893,18037
61892,18036
61891,18035
61890,18034
61889,18031
61888,18030
61887,18029
61886,18028
61885,18027
61884,18026
61883,18025
61882,18024
61881,18023
61880,18022
61879,18021
61878,18020
61877,18019
61876,18018
61875,18017
61874,18016
61873,18015
61872,18014
61871,18013
61870,18012
61869,18011
61868,18010
61867,18009
61866,18008
61865,18007
61864,18006
61863,18005
61862,18002
61861,18001
61860,17999
61859,17998
61858,17997
61857,17996
61856,17995
61855,17994
61854,17993
61853,17992
61852,17991
61851,17990
61850,17989
61849,17988
61848,17987
61847,17986
61846,17985
61845,17984
61844,17983
61843,17982
61842,17981
61841,17980
61840,17979
61839,17978
61838,17977
61837,17976
61836,17975
61835,17974
61834,17973
61833,17972
61832,17971
61831,17970
61830,17969
61829,17968
61828,17967
61827,17966
61826,17965
61825,17964
61824,17963
61823,17961
61822,17960
61821,17959
61820,17957
61819,17956
61818,17955
61817,17954
61816,17953
61815,17952
61814,17951
61813,17950
61812,17949
61811,17948
61810,17947
61809,17946
61808,17945
61807,17944
61806,17943
61805,17942
61804,17941
61803,17939
61802,17938
61801,17937
61800,17936
61799,17935
61798,17934
61797,17933
61796,17932
61795,17931
61794,17930
61793,17929
61792,17928
61791,17927
61790,17926
61789,17925
61788,17924
61787,17923
61786,17921
61785,17920
61784,17919
61783,17917
61782,17916
61781,17915
61780,17914
61779,17913
61778,17911
61777,17910
61776,17909
61775,17908
61774,17907
61773,17906
61772,17905
61771,17904
61770,17903
61769,17902
61768,17901
61767,17900
61766,17899
61765,17898
61764,17897
61763,17896
61762,17895
61761,17894
61760,17893
61759,17890
61758,17889
61757,17888
61756,17887
61755,17886
61754,17885
61753,17884
61752,17883
61751,17882
61750,17881
61749,17880
61748,17879
61747,17878
61746,17877
61745,17874
61744,17873
61743,17872
61742,17871
61741,17870
61740,17869
61739,17867
61738,17866
61737,17864
61736,17863
61735,17862
61734,17861
61733,17859
61732,17858
61731,17857
61730,17856
61729,17854
61728,17853
61727,17852
61726,17851
61725,17850
61724,17849
61723,17848
61722,17846
61721,17845
61720,17843
61719,17842
61718,17841
61717,17840
61716,17839
61715,17838
61714,17837
61713,17836
61712,17835
61711,17834
61710,17833
61709,17832
61708,17831
61707,17830
61706,17829
61705,17828
61704,17827
61703,17826
61702,17825
61701,17824
61700,17823
61699,17822
61698,17821
61697,17820
61696,17819
61695,17818
61694,17817
61693,17816
61692,17815
61691,17814
61690,17813
61689,17812
61688,17811
61687,17810
61686,17809
61685,17808
61684,17807
61683,17806
61682,17805
61681,17803
61680,17802
61679,17801
61678,17800
61677,17799
61676,17798
61675,17797
61674,17796
61673,17795
61672,17794
61671,17793
61670,17792
61669,17791
61668,17790
61667,17789
61666,17788
61665,17787
61664,17786
61663,17785
61662,17784
61661,17783
61660,17782
61659,17781
61658,17780
61657,17779
61656,17778
61655,17777
61654,17776
61653,17775
61652,17774
61651,17773
61650,17772
61649,17771
61648,17770
61647,17769
61646,17768
61645,17766
61644,17765
61643,17764
61642,17763
61641,17762
61640,17761
61639,17760
61638,17759
61637,17757
61636,17756
61635,17754
61634,17752
61633,17749
61632,17748
61631,17747
61630,17746
61629,17745
61628,17744
61627,17743
61626,17742
61625,17741
61624,17740
61623,17739
61622,17738
61621,17737
61620,17736
61619,17735
61618,17734
61617,17733
61616,17732
61615,17731
61614,17730
61613,17728
61612,17727
61611,17726
61610,17725
61609,17724
61608,17723
61607,17722
61606,17721
61605,17720
61604,17719
61603,17718
61602,17717
61601,17716
61600,17715
61599,17714
61598,17713
61597,17712
61596,17711
61595,17710
61594,17709
61593,17708
61592,17707
61591,17706
61590,17705
61589,17704
61588,17703
61587,17701
61586,17700
61585,17699
61584,17698
61583,17696
61582,17695
61581,17694
61580,17693
61579,17692
61578,17691
61577,17690
61576,17689
61575,17688
61574,17687
61573,17686
61572,17684
61571,17683
61570,17682
61569,17681
61568,17680
61567,17679
61566,17678
61565,17677
61564,17676
61563,17675
61562,17674
61561,17673
61560,17672
61559,17671
61558,17670
61557,17669
61556,17667
61555,17666
61554,17665
61553,17663
61552,17662
61551,17661
61550,17660
61549,17656
61548,17655
61547,17652
61546,17651
61545,17650
61544,17648
61543,17647
61542,17646
61541,17645
61540,17644
61539,17643
61538,17642
61537,17641
61536,17640
61535,17639
61534,17635
61533,17632
61532,17631
61531,17630
61530,17629
61529,17628
61528,17627
61527,17626
61526,17625
61525,17623
61524,17621
61523,17617
61522,17616
61521,17615
61520,17614
61519,17613
61518,17612
61517,17611
61516,17610
61515,17609
61514,17608
61513,17607
61512,17604
61511,17603
61510,17602
61509,17601
61508,17600
61507,17597
61506,17596
61505,17595
61504,17594
61503,17593
61502,17592
61501,17591
61500,17590
61499,17588
61498,17587
61497,17586
61496,17585
61495,17584
61494,17583
61493,17582
61492,17581
61491,17580
61490,17579
61489,17578
61488,17577
61487,17576
61486,17575
61485,17574
61484,17573
61483,17572
61482,17571
61481,17570
61480,17569
61479,17568
61478,17567
61477,17566
61476,17565
61475,17563
61474,17562
61473,17561
61472,17560
61471,17559
61470,17558
61469,17557
61468,17556
61467,17555
61466,17554
61465,17553
61464,17552
61463,17551
61462,17549
61461,17548
61460,17547
61459,17545
61458,17544
61457,17543
61456,17541
61455,17540
61454,17539
61453,17538
61452,17537
61451,17536
61450,17535
61449,17534
61448,17533
61447,17532
61446,17531
61445,17530
61444,17529
61443,17528
61442,17527
61441,17525
61440,17524
61439,17523
61438,17522
61437,17521
61436,17520
61435,17519
61434,17517
61433,17514
61432,17512
61431,17511
61430,17508
61429,17507
61428,17506
61427,17504
61426,17503
61425,17502
61424,17501
61423,17500
61422,17499
61421,17498
61420,17497
61419,17496
61418,17495
61417,17494
61416,17493
61415,17492
61414,17491
61413,17490
61412,17489
61411,17488
61410,17487
61409,17486
61408,17485
61407,17484
61406,17483
61405,17481
61404,17480
61403,17479
61402,17477
61401,17476
61400,17474
61399,17473
61398,17472
61397,17471
61396,17470
61395,17469
61394,17468
61393,17467
61392,17466
61391,17465
61390,17464
61389,17462
61388,17461
61387,17460
61386,17459
61385,17458
61384,17457
61383,17456
61382,17455
61381,17454
61380,17453
61379,17452
61378,17451
61377,17450
61376,17449
61375,17448
61374,17447
61373,17445
61372,17444
61371,17441
61370,17440
61369,17439
61368,17438
61367,17437
61366,17436
61365,17435
61364,17434
61363,17433
61362,17432
61361,17431
61360,17430
61359,17429
61358,17428
61357,17427
61356,17426
61355,17425
61354,17424
61353,17423
61352,17414
61351,17413
61350,17412
61349,17411
61348,17407
61347,17406
61346,17405
61345,17400
61344,17399
61343,17397
61342,17396
61341,17395
61340,17394
61339,17393
61338,17392
61337,17390
61336,17389
61335,17388
61334,17387
61333,17385
61332,17383
61331,17382
61330,17381
61329,17380
61328,17379
61327,17377
61326,17376
61325,17373
61324,17372
61323,17371
61322,17370
61321,17369
61320,17366
61319,17364
61318,17363
61317,17362
61316,17361
61315,17360
61314,17359
61313,17358
61312,17357
61311,17355
61310,17353
61309,17352
61308,17351
61307,17349
61306,17348
61305,17347
61304,17346
61303,17345
61302,17344
61301,17343
61300,17342
61299,17341
61298,17338
61297,17337
61296,17334
61295,17332
61294,17331
61293,17330
61292,17329
61291,17327
61290,17326
61289,17325
61288,17324
61287,17323
61286,17322
61285,17321
61284,17320
61283,17319
61282,17317
61281,17316
61280,17315
61279,17314
61278,17313
61277,17312
61276,17311
61275,17310
61274,17309
61273,17308
61272,17307
61271,17306
61270,17305
61269,17304
61268,17297
61267,17295
61266,17294
61265,17293
61264,17292
61263,17291
61262,17290
61261,17289
61260,17288
61259,17287
61258,17286
61257,17285
61256,17281
61255,17280
61254,17279
61253,17278
61252,17276
61251,17275
61250,17274
61249,17273
61248,17271
61247,17270
61246,17269
61245,17268
61244,17267
61243,17266
61242,17265
61241,17264
61240,17263
61239,17260
61238,17256
61237,17251
61236,17247
61235,17246
61234,17245
61233,17244
61232,17242
61231,17241
61230,17240
61229,17239
61228,17238
61227,17237
61226,17236
61225,17235
61224,17234
61223,17233
61222,17232
61221,17231
61220,17230
61219,17229
61218,17228
61217,17227
61216,17225
61215,17224
61214,17223
61213,17222
61212,17221
61211,17220
61210,17219
61209,17218
61208,17217
61207,17216
61206,17215
61205,17214
61204,17213
61203,17212
61202,17211
61201,17209
61200,17208
61199,17207
61198,17206
61197,17204
61196,17203
61195,17202
61194,17201
61193,17200
61192,17199
61191,17198
61190,17197
61189,17196
61188,17194
61187,17192
61186,17191
61185,17190
61184,17189
61183,17188
61182,17187
61181,17185
61180,17184
61179,17172
61178,17168
61177,17167
61176,17166
61175,17164
61174,17163
61173,17162
61172,17161
61171,17160
61170,17159
61169,17158
61168,17157
61167,17156
61166,17155
61165,17154
61164,17153
61163,17152
61162,17151
61161,17150
61160,17148
61159,17147
61158,17146
61157,17145
61156,17144
61155,17143
61154,17142
61153,17141
61152,17140
61151,17137
61150,17136
61149,17134
61148,17133
61147,17132
61146,17131
61145,17130
61144,17128
61143,17127
61142,17126
61141,17125
61140,17124
61139,17123
61138,17122
61137,17121
61136,17120
61135,17119
61134,17118
61133,17117
61132,17116
61131,17115
61130,17114
61129,17113
61128,17112
61127,17111
61126,17110
61125,17108
61124,17107
61123,17106
61122,17104
61121,17103
61120,17102
61119,17101
61118,17099
61117,17097
61116,17096
61115,17095
61114,17093
61113,17092
61112,17091
61111,17090
61110,17088
61109,17087
61108,17086
61107,17083
61106,17082
61105,17081
61104,17080
61103,17079
61102,17078
61101,17077
61100,17076
61099,17073
61098,17072
61097,17071
61096,17070
61095,17069
61094,17068
61093,17067
61092,17066
61091,17065
61090,17064
61089,17063
61088,17062
61087,17061
61086,17060
61085,17059
61084,17058
61083,17057
61082,17056
61081,17055
61080,17054
61079,17053
61078,17052
61077,17051
61076,17050
61075,17049
61074,17048
61073,17047
61072,17046
61071,17045
61070,17044
61069,17043
61068,17041
61067,17040
61066,17039
61065,17038
61064,17037
61063,17036
61062,17035
61061,17034
61060,17033
61059,17032
61058,17031
61057,17030
61056,17028
61055,17027
61054,17026
61053,17025
61052,17024
61051,17023
61050,17022
61049,17021
61048,17020
61047,17019
61046,17018
61045,17017
61044,17016
61043,17015
61042,17014
61041,17013
61040,17012
61039,17010
61038,17009
61037,17008
61036,17007
61035,17006
61034,17004
61033,17003
61032,17002
61031,17001
61030,17000
61029,16999
61028,16998
61027,16997
61026,16996
61025,16994
61024,16993
61023,16992
61022,16987
61021,16986
61020,16985
61019,16984
61018,16982
61017,16981
61016,16980
61015,16979
61014,16978
61013,16977
61012,16976
61011,16975
61010,16974
61009,16973
61008,16970
61007,16969
61006,16968
61005,16965
61004,16964
61003,16963
61002,16962
61001,16961
61000,16960
60999,16959
60998,16958
60997,16957
60996,16956
60995,16955
60994,16953
60993,16952
60992,16949
60991,16947
60990,16946
60989,16945
60988,16944
60987,16943
60986,16942
60985,16941
60984,16940
60983,16939
60982,16934
60981,16933
60980,16932
60979,16931
60978,16927
60977,16926
60976,16925
60975,16924
60974,16923
60973,16922
60972,16921
60971,16920
60970,16917
60969,16915
60968,16914
60967,16913
60966,16912
60965,16910
60964,16909
60963,16908
60962,16907
60961,16906
60960,16905
60959,16904
60958,16902
60957,16901
60956,16900
60955,16899
60954,16898
60953,16897
60952,16890
60951,16889
60950,16888
60949,16887
60948,16886
60947,16884
60946,16883
60945,16882
60944,16881
60943,16879
60942,16878
60941,16877
60940,16876
60939,16875
60938,16873
60937,16871
60936,16870
60935,16869
60934,16868
60933,16867
60932,16866
60931,16865
60930,16864
60929,16863
60928,16862
60927,16861
60926,16860
60925,16859
60924,16858
60923,16857
60922,16856
60921,16854
60920,16853
60919,16851
60918,16850
60917,16848
60916,16847
60915,16846
60914,16845
60913,16844
60912,16842
60911,16841
60910,16840
60909,16838
60908,16837
60907,16836
60906,16835
60905,16834
60904,16833
60903,16832
60902,16831
60901,16830
60900,16823
60899,16822
60898,16821
60897,16820
60896,16819
60895,16818
60894,16817
60893,16812
60892,16807
60891,16806
60890,16804
60889,16803
60888,16801
60887,16799
60886,16796
60885,16795
60884,16794
60883,16793
60882,16792
60881,16790
60880,16789
60879,16788
60878,16786
60877,16785
60876,16784
60875,16783
60874,16782
60873,16777
60872,16775
60871,16774
60870,16773
60869,16772
60868,16771
60867,16770
60866,16769
60865,16768
60864,16767
60863,16766
60862,16764
60861,16762
60860,16761
60859,16760
60858,16759
60857,16757
60856,16756
60855,16755
60854,16753
60853,16751
60852,16750
60851,16749
60850,16748
60849,16747
60848,16746
60847,16745
60846,16744
60845,16743
60844,16742
60843,16741
60842,16740
60841,16739
60840,16738
60839,16735
60838,16734
60837,16731
60836,16730
60835,16729
60834,16728
60833,16727
60832,16726
60831,16725
60830,16724
60829,16723
60828,16722
60827,16721
60826,16720
60825,16719
60824,16718
60823,16717
60822,16716
60821,16715
60820,16714
60819,16713
60818,16712
60817,16711
60816,16710
60815,16709
60814,16708
60813,16707
60812,16705
60811,16704
60810,16700
60809,16699
60808,16698
60807,16697
60806,16696
60805,16692
60804,16691
60803,16689
60802,16688
60801,16686
60800,16684
60799,16683
60798,16681
60797,16680
60796,16679
60795,16678
60794,16677
60793,16676
60792,16675
60791,16674
60790,16672
60789,16671
60788,16670
60787,16669
60786,16666
60785,16665
60784,16664
60783,16663
60782,16662
60781,16661
60780,16659
60779,16658
60778,16657
60777,16656
60776,16655
60775,16654
60774,16653
60773,16652
60772,16651
60771,16650
60770,16649
60769,16648
60768,16647
60767,16645
60766,16643
60765,16641
60764,16640
60763,16638
60762,16637
60761,16633
60760,16632
60759,16629
60758,16628
60757,16627
60756,16626
60755,16623
60754,16622
60753,16616
60752,16613
60751,16612
60750,16610
60749,16609
60748,16608
60747,16607
60746,16605
60745,16604
60744,16602
60743,16600
60742,16599
60741,16598
60740,16597
60739,16596
60738,16595
60737,16594
60736,16591
60735,16590
60734,16588
60733,16587
60732,16586
60731,16585
60730,16584
60729,16583
60728,16581
60727,16580
60726,16579
60725,16577
60724,16576
60723,16574
60722,16573
60721,16572
60720,16571
60719,16568
60718,16567
60717,16566
60716,16565
60715,16564
60714,16563
60713,16562
60712,16561
60711,16560
60710,16558
60709,16557
60708,16556
60707,16555
60706,16554
60705,16553
60704,16552
60703,16551
60702,16550
60701,16549
60700,16548
60699,16547
60698,16545
60697,16544
60696,16543
60695,16542
60694,16541
60693,16540
60692,16538
60691,16537
60690,16535
60689,16534
60688,16533
60687,16532
60686,16530
60685,16529
60684,16528
60683,16527
60682,16526
60681,16525
60680,16524
60679,16523
60678,16521
60677,16520
60676,16519
60675,16518
60674,16517
60673,16516
60672,16515
60671,16514
60670,16513
60669,16512
60668,16509
60667,16508
60666,16507
60665,16506
60664,16505
60663,16504
60662,16503
60661,16502
60660,16501
60659,16500
60658,16499
60657,16498
60656,16496
60655,16494
60654,16493
60653,16492
60652,16491
60651,16490
60650,16489
60649,16487
60648,16486
60647,16482
60646,16481
60645,16480
60644,16479
60643,16478
60642,16477
60641,16475
60640,16474
60639,16473
60638,16472
60637,16471
60636,16470
60635,16469
60634,16468
60633,16467
60632,16465
60631,16464
60630,16463
60629,16461
60628,16458
60627,16457
60626,16456
60625,16454
60624,16453
60623,16452
60622,16451
60621,16450
60620,16449
60619,16448
60618,16447
60617,16446
60616,16445
60615,16444
60614,16443
60613,16441
60612,16439
60611,16436
60610,16435
60609,16432
60608,16431
60607,16418
60606,16417
60605,16415
60604,16414
60603,16413
60602,16412
60601,16411
60600,16410
60599,16409
60598,16408
60597,16407
60596,16397
60595,16394
60594,16393
60593,16392
60592,16391
60591,16389
60590,16388
60589,16387
60588,16386
60587,16382
60586,16381
60585,16380
60584,16379
60583,16378
60582,16377
60581,16376
60580,16375
60579,16374
60578,16373
60577,16372
60576,16369
60575,16368
60574,16366
60573,16365
60572,16363
60571,16362
60570,16361
60569,16360
60568,16359
60567,16358
60566,16356
60565,16355
60564,16354
60563,16353
60562,16352
60561,16351
60560,16350
60559,16348
60558,16347
60557,16346
60556,16345
60555,16344
60554,16343
60553,16342
60552,16341
60551,16340
60550,16339
60549,16338
60548,16337
60547,16336
60546,16332
60545,16331
60544,16330
60543,16329
60542,16328
60541,16327
60540,16326
60539,16325
60538,16323
60537,16322
60536,16321
60535,16320
60534,16319
60533,16318
60532,16317
60531,16316
60530,16315
60529,16314
60528,16313
60527,16312
60526,16311
60525,16310
60524,16309
60523,16308
60522,16307
60521,16306
60520,16305
60519,16303
60518,16302
60517,16301
60516,16300
60515,16295
60514,16294
60513,16293
60512,16292
60511,16291
60510,16290
60509,16289
60508,16288
60507,16287
60506,16286
60505,16285
60504,16283
60503,16282
60502,16281
60501,16280
60500,16279
60499,16275
60498,16274
60497,16273
60496,16272
60495,16268
60494,16265
60493,16264
60492,16263
60491,16261
60490,16260
60489,16259
60488,16256
60487,16255
60486,16254
60485,16252
60484,16250
60483,16249
60482,16248
60481,16247
60480,16245
60479,16244
60478,16243
60477,16242
60476,16241
60475,16240
60474,16238
60473,16236
60472,16234
60471,16233
60470,16231
60469,16230
60468,16229
60467,16228
60466,16227
60465,16226
60464,16225
60463,16222
60462,16221
60461,16220
60460,16219
60459,16218
60458,16217
60457,16216
60456,16215
60455,16214
60454,16213
60453,16212
60452,16211
60451,16210
60450,16209
60449,16208
60448,16207
60447,16205
60446,16203
60445,16202
60444,16201
60443,16200
60442,16198
60441,16197
60440,16196
60439,16195
60438,16194
60437,16193
60436,16192
60435,16191
60434,16190
60433,16189
60432,16188
60431,16187
60430,16186
60429,16185
60428,16184
60427,16183
60426,16182
60425,16181
60424,16180
60423,16179
60422,16178
60421,16177
60420,16176
60419,16175
60418,16174
60417,16173
60416,16170
60415,16169
60414,16168
60413,16167
60412,16166
60411,16165
60410,16164
60409,16163
60408,16161
60407,16159
60406,16158
60405,16157
60404,16156
60403,16155
60402,16154
60401,16153
60400,16152
60399,16150
60398,16149
60397,16147
60396,16146
60395,16144
60394,16143
60393,16142
60392,16141
60391,16140
60390,16139
60389,16137
60388,16136
60387,16134
60386,16133
60385,16132
60384,16128
60383,16126
60382,16125
60381,16123
60380,16122
60379,16121
60378,16120
60377,16119
60376,16118
60375,16117
60374,16116
60373,16115
60372,16113
60371,16111
60370,16109
60369,16108
60368,16106
60367,16105
60366,16103
60365,16101
60364,16100
60363,16099
60362,16098
60361,16097
60360,16096
60359,16094
60358,16092
60357,16091
60356,16090
60355,16088
60354,16087
60353,16086
60352,16085
60351,16084
60350,16083
60349,16082
60348,16081
60347,16080
60346,16079
60345,16078
60344,16077
60343,16076
60342,16075
60341,16074
60340,16071
60339,16070
60338,16069
60337,16068
60336,16067
60335,16066
60334,16065
60333,16064
60332,16063
60331,16062
60330,16061
60329,16060
60328,16058
60327,16057
60326,16056
60325,16055
60324,16054
60323,16052
60322,16045
60321,16043
60320,16042
60319,16041
60318,16040
60317,16038
60316,16037
60315,16035
60314,16034
60313,16033
60312,16032
60311,16031
60310,16030
60309,16029
60308,16028
60307,16027
60306,16025
60305,16024
60304,16022
60303,16021
60302,16016
60301,16015
60300,16013
60299,16012
60298,16011
60297,16010
60296,16009
60295,16008
60294,16007
60293,16006
60292,16005
60291,16004
60290,16003
60289,16002
60288,16001
60287,16000
60286,15999
60285,15998
60284,15996
60283,15995
60282,15992
60281,15991
60280,15990
60279,15989
60278,15988
60277,15987
60276,15986
60275,15985
60274,15982
60273,15979
60272,15978
60271,15977
60270,15976
60269,15975
60268,15974
60267,15973
60266,15972
60265,15971
60264,15970
60263,15969
60262,15968
60261,15967
60260,15966
60259,15965
60258,15964
60257,15963
60256,15962
60255,15961
60254,15960
60253,15959
60252,15958
60251,15957
60250,15956
60249,15955
60248,15954
60247,15953
60246,15952
60245,15951
60244,15950
60243,15947
60242,15944
60241,15943
60240,15941
60239,15939
60238,15938
60237,15935
60236,15934
60235,15933
60234,15932
60233,15931
60232,15930
60231,15929
60230,15928
60229,15927
60228,15926
60227,15925
60226,15923
60225,15922
60224,15921
60223,15920
60222,15919
60221,15918
60220,15917
60219,15916
60218,15915
60217,15914
60216,15912
60215,15911
60214,15910
60213,15909
60212,15907
60211,15906
60210,15905
60209,15903
60208,15902
60207,15901
60206,15900
60205,15895
60204,15894
60203,15892
60202,15890
60201,15889
60200,15888
60199,15887
60198,15886
60197,15884
60196,15883
60195,15882
60194,15881
60193,15880
60192,15879
60191,15877
60190,15876
60189,15875
60188,15874
60187,15871
60186,15870
60185,15869
60184,15868
60183,15864
60182,15863
60181,15861
60180,15860
60179,15859
60178,15857
60177,15856
60176,15855
60175,15849
60174,15848
60173,15847
60172,15846
60171,15844
60170,15843
60169,15842
60168,15841
60167,15840
60166,15839
60165,15836
60164,15835
60163,15834
60162,15833
60161,15828
60160,15827
60159,15826
60158,15825
60157,15824
60156,15823
60155,15822
60154,15821
60153,15818
60152,15816
60151,15815
60150,15814
60149,15813
60148,15812
60147,15811
60146,15802
60145,15796
60144,15795
60143,15794
60142,15793
60141,15792
60140,15791
60139,15790
60138,15789
60137,15788
60136,15787
60135,15786
60134,15785
60133,15783
60132,15779
60131,15776
60130,15775
60129,15774
60128,15773
60127,15772
60126,15771
60125,15766
60124,15765
60123,15764
60122,15763
60121,15762
60120,15761
60119,15760
60118,15759
60117,15756
60116,15753
60115,15752
60114,15751
60113,15750
60112,15748
60111,15747
60110,15746
60109,15745
60108,15743
60107,15742
60106,15741
60105,15739
60104,15738
60103,15737
60102,15736
60101,15734
60100,15733
60099,15732
60098,15731
60097,15730
60096,15729
60095,15728
60094,15727
60093,15726
60092,15725
60091,15723
60090,15722
60089,15721
60088,15719
60087,15718
60086,15714
60085,15713
60084,15712
60083,15711
60082,15710
60081,15708
60080,15707
60079,15705
60078,15704
60077,15703
60076,15702
60075,15701
60074,15700
60073,15698
60072,15697
60071,15696
60070,15695
60069,15694
60068,15693
60067,15691
60066,15686
60065,15684
60064,15683
60063,15682
60062,15681
60061,15680
60060,15679
60059,15678
60058,15677
60057,15676
60056,15675
60055,15674
60054,15670
60053,15669
60052,15668
60051,15667
60050,15664
60049,15663
60048,15662
60047,15661
60046,15659
60045,15657
60044,15656
60043,15654
60042,15653
60041,15650
60040,15649
60039,15648
60038,15647
60037,15645
60036,15644
60035,15642
60034,15637
60033,15635
60032,15632
60031,15631
60030,15630
60029,15629
60028,15628
60027,15627
60026,15626
60025,15625
60024,15624
60023,15622
60022,15620
60021,15619
60020,15617
60019,15616
60018,15615
60017,15614
60016,15613
60015,15612
60014,15611
60013,15610
60012,15609
60011,15608
60010,15606
60009,15585
60008,15584
60007,15582
60006,15581
60005,15579
60004,15578
60003,15577
60002,15575
60001,15574
60000,15571
59999,15567
59998,15565
59997,15564
59996,15563
59995,15562
59994,15560
59993,15559
59992,15557
59991,15556
59990,15555
59989,15554
59988,15549
59987,15548
59986,15547
59985,15546
59984,15545
59983,15544
59982,15543
59981,15541
59980,15540
59979,15538
59978,15537
59977,15536
59976,15535
59975,15534
59974,15532
59973,15531
59972,15529
59971,15528
59970,15527
59969,15526
59968,15525
59967,15522
59966,15521
59965,15520
59964,15519
59963,15517
59962,15513
59961,15512
59960,15509
59959,15508
59958,15502
59957,15498
59956,15497
59955,15496
59954,15494
59953,15493
59952,15492
59951,15491
59950,15490
59949,15489
59948,15488
59947,15487
59946,15486
59945,15485
59944,15481
59943,15480
59942,15479
59941,15478
59940,15473
59939,15472
59938,15470
59937,15469
59936,15466
59935,15465
59934,15464
59933,15460
59932,15459
59931,15458
59930,15457
59929,15455
59928,15453
59927,15445
59926,15444
59925,15443
59924,15441
59923,15440
59922,15439
59921,15438
59920,15437
59919,15436
59918,15435
59917,15433
59916,15430
59915,15428
59914,15427
59913,15426
59912,15425
59911,15423
59910,15422
59909,15421
59908,15420
59907,15419
59906,15418
59905,15417
59904,15415
59903,15412
59902,15411
59901,15410
59900,15409
59899,15408
59898,15407
59897,15405
59896,15403
59895,15402
59894,15401
59893,15400
59892,15399
59891,15398
59890,15395
59889,15394
59888,15393
59887,15392
59886,15390
59885,15389
59884,15388
59883,15387
59882,15386
59881,15385
59880,15384
59879,15383
59878,15382
59877,15381
59876,15380
59875,15379
59874,15377
59873,15375
59872,15374
59871,15369
59870,15367
59869,15361
59868,15360
59867,15359
59866,15358
59865,15357
59864,15354
59863,15353
59862,15352
59861,15351
59860,15349
59859,15348
59858,15345
59857,15344
59856,15343
59855,15342
59854,15341
59853,15339
59852,15329
59851,15328
59850,15327
59849,15319
59848,15318
59847,15313
59846,15311
59845,15310
59844,15309
59843,15308
59842,15307
59841,15306
59840,15305
59839,15304
59838,15303
59837,15302
59836,15301
59835,15299
59834,15295
59833,15293
59832,15292
59831,15291
59830,15290
59829,15289
59828,15286
59827,15285
59826,15284
59825,15281
59824,15280
59823,15279
59822,15278
59821,15275
59820,15274
59819,15273
59818,15271
59817,15270
59816,15269
59815,15268
59814,15267
59813,15266
59812,15265
59811,15264
59810,15263
59809,15262
59808,15261
59807,15260
59806,15259
59805,15258
59804,15257
59803,15251
59802,15250
59801,15249
59800,15248
59799,15247
59798,15243
59797,15241
59796,15240
59795,15239
59794,15237
59793,15236
59792,15235
59791,15234
59790,15233
59789,15232
59788,15231
59787,15228
59786,15226
59785,15225
59784,15224
59783,15222
59782,15221
59781,15220
59780,15219
59779,15216
59778,15215
59777,15214
59776,15213
59775,15212
59774,15211
59773,15210
59772,15209
59771,15208
59770,15207
59769,15206
59768,15205
59767,15204
59766,15202
59765,15197
59764,15196
59763,15195
59762,15192
59761,15191
59760,15190
59759,15187
59758,15186
59757,15184
59756,15180
59755,15170
59754,15169
59753,15168
59752,15166
59751,15165
59750,15163
59749,15162
59748,15161
59747,15160
59746,15159
59745,15157
59744,15155
59743,15154
59742,15153
59741,15152
59740,15151
59739,15150
59738,15149
59737,15148
59736,15147
59735,15146
59734,15145
59733,15143
59732,15141
59731,15140
59730,15139
59729,15138
59728,15137
59727,15136
59726,15135
59725,15134
59724,15131
59723,15130
59722,15129
59721,15128
59720,15120
59719,15118
59718,15117
59717,15116
59716,15115
59715,15114
59714,15113
59713,15112
59712,15110
59711,15108
59710,15107
59709,15106
59708,15105
59707,15104
59706,15099
59705,15098
59704,15097
59703,15094
59702,15092
59701,15091
59700,15090
59699,15088
59698,15087
59697,15085
59696,15084
59695,15082
59694,15081
59693,15080
59692,15079
59691,15078
59690,15077
59689,15075
59688,15073
59687,15072
59686,15071
59685,15069
59684,15068
59683,15063
59682,15062
59681,15061
59680,15060
59679,15059
59678,15058
59677,15056
59676,15055
59675,15054
59674,15053
59673,15052
59672,15051
59671,15050
59670,15049
59669,15048
59668,15047
59667,15046
59666,15044
59665,15042
59664,15041
